Id,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,sustain_app__ConsumptionReport__c,sustain_app__EnergyConsumption__c,sustain_app__EUR_Is_Locked__c,sustain_app__Is_Locked__c,sustain_app__UniqueInventoryId__c
a031h000002p8smAAA,,CFR-000000896,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnmEAG,,,a041h000006OxObAAKa0C1h000004RUnmEAG
a031h000002p8snAAA,,CFR-000000897,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnnEAG,,,a041h000006OxObAAKa0C1h000004RUnnEAG
a031h000002p8soAAA,,CFR-000000898,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnoEAG,,,a041h000006OxObAAKa0C1h000004RUnoEAG
a031h000002p8spAAA,,CFR-000000899,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnpEAG,,,a041h000006OxObAAKa0C1h000004RUnpEAG
a031h000002p8sqAAA,,CFR-000000900,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnqEAG,,,a041h000006OxObAAKa0C1h000004RUnqEAG
a031h000002p8srAAA,,CFR-000000901,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnrEAG,,,a041h000006OxObAAKa0C1h000004RUnrEAG
a031h000002p8ssAAA,,CFR-000000902,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnsEAG,,,a041h000006OxObAAKa0C1h000004RUnsEAG
a031h000002p8stAAA,,CFR-000000903,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUntEAG,,,a041h000006OxObAAKa0C1h000004RUntEAG
a031h000002p8suAAA,,CFR-000000904,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnuEAG,,,a041h000006OxObAAKa0C1h000004RUnuEAG
a031h000002p8svAAA,,CFR-000000905,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnvEAG,,,a041h000006OxObAAKa0C1h000004RUnvEAG
a031h000002p8swAAA,,CFR-000000906,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnwEAG,,,a041h000006OxObAAKa0C1h000004RUnwEAG
a031h000002p8sxAAA,,CFR-000000907,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnxEAG,,,a041h000006OxObAAKa0C1h000004RUnxEAG
a031h000002p8syAAA,,CFR-000000908,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnyEAG,,,a041h000006OxObAAKa0C1h000004RUnyEAG
a031h000002p8szAAA,,CFR-000000909,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUnzEAG,,,a041h000006OxObAAKa0C1h000004RUnzEAG
a031h000002p8t0AAA,,CFR-000000910,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo0EAG,,,a041h000006OxObAAKa0C1h000004RUo0EAG
a031h000002p8t1AAA,,CFR-000000911,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo1EAG,,,a041h000006OxObAAKa0C1h000004RUo1EAG
a031h000002p8t2AAA,,CFR-000000912,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo2EAG,,,a041h000006OxObAAKa0C1h000004RUo2EAG
a031h000002p8t3AAA,,CFR-000000913,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo3EAG,,,a041h000006OxObAAKa0C1h000004RUo3EAG
a031h000002p8t4AAA,,CFR-000000914,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo4EAG,,,a041h000006OxObAAKa0C1h000004RUo4EAG
a031h000002p8t5AAA,,CFR-000000915,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo5EAG,,,a041h000006OxObAAKa0C1h000004RUo5EAG
a031h000002p8t6AAA,,CFR-000000916,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo6EAG,,,a041h000006OxObAAKa0C1h000004RUo6EAG
a031h000002p8t7AAA,,CFR-000000917,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo7EAG,,,a041h000006OxObAAKa0C1h000004RUo7EAG
a031h000002p8t8AAA,,CFR-000000918,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo8EAG,,,a041h000006OxObAAKa0C1h000004RUo8EAG
a031h000002p8t9AAA,,CFR-000000919,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUo9EAG,,,a041h000006OxObAAKa0C1h000004RUo9EAG
a031h000002p8tAAAQ,,CFR-000000920,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoAEAW,,,a041h000006OxObAAKa0C1h000004RUoAEAW
a031h000002p8tBAAQ,,CFR-000000921,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoBEAW,,,a041h000006OxObAAKa0C1h000004RUoBEAW
a031h000002p8tCAAQ,,CFR-000000922,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoCEAW,,,a041h000006OxObAAKa0C1h000004RUoCEAW
a031h000002p8tDAAQ,,CFR-000000923,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoDEAW,,,a041h000006OxObAAKa0C1h000004RUoDEAW
a031h000002p8tEAAQ,,CFR-000000924,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoEEAW,,,a041h000006OxObAAKa0C1h000004RUoEEAW
a031h000002p8tFAAQ,,CFR-000000925,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoFEAW,,,a041h000006OxObAAKa0C1h000004RUoFEAW
a031h000002p8tGAAQ,,CFR-000000926,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoGEAW,,,a041h000006OxObAAKa0C1h000004RUoGEAW
a031h000002p8tHAAQ,,CFR-000000927,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoHEAW,,,a041h000006OxObAAKa0C1h000004RUoHEAW
a031h000002p8tIAAQ,,CFR-000000928,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoIEAW,,,a041h000006OxObAAKa0C1h000004RUoIEAW
a031h000002p8tJAAQ,,CFR-000000929,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoJEAW,,,a041h000006OxObAAKa0C1h000004RUoJEAW
a031h000002p8tKAAQ,,CFR-000000930,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoKEAW,,,a041h000006OxObAAKa0C1h000004RUoKEAW
a031h000002p8tLAAQ,,CFR-000000931,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoLEAW,,,a041h000006OxObAAKa0C1h000004RUoLEAW
a031h000002p8tMAAQ,,CFR-000000932,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoMEAW,,,a041h000006OxObAAKa0C1h000004RUoMEAW
a031h000002p8tNAAQ,,CFR-000000933,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoNEAW,,,a041h000006OxObAAKa0C1h000004RUoNEAW
a031h000002p8tOAAQ,,CFR-000000934,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoOEAW,,,a041h000006OxObAAKa0C1h000004RUoOEAW
a031h000002p8tPAAQ,,CFR-000000935,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoPEAW,,,a041h000006OxObAAKa0C1h000004RUoPEAW
a031h000002p8tQAAQ,,CFR-000000936,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoQEAW,,,a041h000006OxObAAKa0C1h000004RUoQEAW
a031h000002p8tRAAQ,,CFR-000000937,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoREAW,,,a041h000006OxObAAKa0C1h000004RUoREAW
a031h000002p8tSAAQ,,CFR-000000938,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoSEAW,,,a041h000006OxObAAKa0C1h000004RUoSEAW
a031h000002p8tTAAQ,,CFR-000000939,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoTEAW,,,a041h000006OxObAAKa0C1h000004RUoTEAW
a031h000002p8tUAAQ,,CFR-000000940,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoUEAW,,,a041h000006OxObAAKa0C1h000004RUoUEAW
a031h000002p8tVAAQ,,CFR-000000941,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoVEAW,,,a041h000006OxObAAKa0C1h000004RUoVEAW
a031h000002p8tWAAQ,,CFR-000000942,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoWEAW,,,a041h000006OxObAAKa0C1h000004RUoWEAW
a031h000002p8tXAAQ,,CFR-000000943,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoXEAW,,,a041h000006OxObAAKa0C1h000004RUoXEAW
a031h000002p8tYAAQ,,CFR-000000944,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoYEAW,,,a041h000006OxObAAKa0C1h000004RUoYEAW
a031h000002p8tZAAQ,,CFR-000000945,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoZEAW,,,a041h000006OxObAAKa0C1h000004RUoZEAW
a031h000002p8taAAA,,CFR-000000946,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoaEAG,,,a041h000006OxObAAKa0C1h000004RUoaEAG
a031h000002p8tbAAA,,CFR-000000947,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUobEAG,,,a041h000006OxObAAKa0C1h000004RUobEAG
a031h000002p8tcAAA,,CFR-000000948,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUocEAG,,,a041h000006OxObAAKa0C1h000004RUocEAG
a031h000002p8tdAAA,,CFR-000000949,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUodEAG,,,a041h000006OxObAAKa0C1h000004RUodEAG
a031h000002p8teAAA,,CFR-000000950,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoeEAG,,,a041h000006OxObAAKa0C1h000004RUoeEAG
a031h000002p8tfAAA,,CFR-000000951,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUofEAG,,,a041h000006OxObAAKa0C1h000004RUofEAG
a031h000002p8tgAAA,,CFR-000000952,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUogEAG,,,a041h000006OxObAAKa0C1h000004RUogEAG
a031h000002p8thAAA,,CFR-000000953,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUohEAG,,,a041h000006OxObAAKa0C1h000004RUohEAG
a031h000002p8tiAAA,,CFR-000000954,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoiEAG,,,a041h000006OxObAAKa0C1h000004RUoiEAG
a031h000002p8tjAAA,,CFR-000000955,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUojEAG,,,a041h000006OxObAAKa0C1h000004RUojEAG
a031h000002p8tkAAA,,CFR-000000956,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUokEAG,,,a041h000006OxObAAKa0C1h000004RUokEAG
a031h000002p8tlAAA,,CFR-000000957,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUolEAG,,,a041h000006OxObAAKa0C1h000004RUolEAG
a031h000002p8tmAAA,,CFR-000000958,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUomEAG,,,a041h000006OxObAAKa0C1h000004RUomEAG
a031h000002p8tnAAA,,CFR-000000959,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUonEAG,,,a041h000006OxObAAKa0C1h000004RUonEAG
a031h000002p8toAAA,,CFR-000000960,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUooEAG,,,a041h000006OxObAAKa0C1h000004RUooEAG
a031h000002p8tpAAA,,CFR-000000961,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUopEAG,,,a041h000006OxObAAKa0C1h000004RUopEAG
a031h000002p8tqAAA,,CFR-000000962,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoqEAG,,,a041h000006OxObAAKa0C1h000004RUoqEAG
a031h000002p8trAAA,,CFR-000000963,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUorEAG,,,a041h000006OxObAAKa0C1h000004RUorEAG
a031h000002p8tsAAA,,CFR-000000964,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUosEAG,,,a041h000006OxObAAKa0C1h000004RUosEAG
a031h000002p8ttAAA,,CFR-000000965,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUotEAG,,,a041h000006OxObAAKa0C1h000004RUotEAG
a031h000002p8tuAAA,,CFR-000000966,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUouEAG,,,a041h000006OxObAAKa0C1h000004RUouEAG
a031h000002p8tvAAA,,CFR-000000967,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUovEAG,,,a041h000006OxObAAKa0C1h000004RUovEAG
a031h000002p8twAAA,,CFR-000000968,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUowEAG,,,a041h000006OxObAAKa0C1h000004RUowEAG
a031h000002p8txAAA,,CFR-000000969,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoxEAG,,,a041h000006OxObAAKa0C1h000004RUoxEAG
a031h000002p8tyAAA,,CFR-000000970,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUoyEAG,,,a041h000006OxObAAKa0C1h000004RUoyEAG
a031h000002p8tzAAA,,CFR-000000971,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUozEAG,,,a041h000006OxObAAKa0C1h000004RUozEAG
a031h000002p8u0AAA,,CFR-000000972,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp0EAG,,,a041h000006OxObAAKa0C1h000004RUp0EAG
a031h000002p8u1AAA,,CFR-000000973,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp1EAG,,,a041h000006OxObAAKa0C1h000004RUp1EAG
a031h000002p8u2AAA,,CFR-000000974,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp2EAG,,,a041h000006OxObAAKa0C1h000004RUp2EAG
a031h000002p8u3AAA,,CFR-000000975,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp3EAG,,,a041h000006OxObAAKa0C1h000004RUp3EAG
a031h000002p8u4AAA,,CFR-000000976,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp4EAG,,,a041h000006OxObAAKa0C1h000004RUp4EAG
a031h000002p8u5AAA,,CFR-000000977,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp5EAG,,,a041h000006OxObAAKa0C1h000004RUp5EAG
a031h000002p8u6AAA,,CFR-000000978,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp6EAG,,,a041h000006OxObAAKa0C1h000004RUp6EAG
a031h000002p8u7AAA,,CFR-000000979,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp7EAG,,,a041h000006OxObAAKa0C1h000004RUp7EAG
a031h000002p8u8AAA,,CFR-000000980,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp8EAG,,,a041h000006OxObAAKa0C1h000004RUp8EAG
a031h000002p8u9AAA,,CFR-000000981,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUp9EAG,,,a041h000006OxObAAKa0C1h000004RUp9EAG
a031h000002p8uAAAQ,,CFR-000000982,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUpAEAW,,,a041h000006OxObAAKa0C1h000004RUpAEAW
a031h000002p8uBAAQ,,CFR-000000983,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,0051h0000064LyPAAU,2021-03-29T18:34:00.000+0000,a041h000006OxObAAK,a0C1h000004RUpBEAW,,,a041h000006OxObAAKa0C1h000004RUpBEAW
