Id,OwnerId,IsDeleted,Name,RecordTypeId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,sustain_app__AMER_Taxi_Limousine_Rate_Mile__c,sustain_app__AMER_Train_Rate_Mile__c,sustain_app__APAC_Taxi_Limousine_Rate_Mile__c,sustain_app__APAC_Train_Rate_Mile__c,sustain_app__Calendar_Year__c,sustain_app__Company_Shuttle__c,sustain_app__Currency__c,sustain_app__Data_Source__c,sustain_app__Description__c,sustain_app__Distance_Unit__c,sustain_app__EMEA_Taxi_Limousine_Rate_Mile__c,sustain_app__EMEA_Train_Rate_Mile__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__EmissionFactorScope3Dataset__c,sustain_app__Emission_Factor_Update_Year__c,sustain_app__Emission_Factors_Other__c,sustain_app__Fuel_Efficiency_Unit__c,sustain_app__Fuel_Efficiency_Value__c,sustain_app__Fuel_Efficiency_Value_mpg__c,sustain_app__GWP_CH4__c,sustain_app__GWP_N2O__c,sustain_app__GhgScope3Category__c,sustain_app__HS_Australia__c,sustain_app__HS_Austria__c,sustain_app__HS_Canada__c,sustain_app__HS_Caribbean_Region__c,sustain_app__HS_China_Hong_Kong__c,sustain_app__HS_China__c,sustain_app__HS_France__c,sustain_app__HS_Germany_Southern_Region__c,sustain_app__HS_Germany__c,sustain_app__HS_India__c,sustain_app__HS_Indonesia__c,sustain_app__HS_International__c,sustain_app__HS_Japan__c,sustain_app__HS_Malaysia__c,sustain_app__HS_Mexico__c,sustain_app__HS_Russian_Federation__c,sustain_app__HS_Saudi_Arabia__c,sustain_app__HS_Singapore__c,sustain_app__HS_South_Korea__c,sustain_app__HS_Spain__c,sustain_app__HS_Switzerland__c,sustain_app__HS_Thailand__c,sustain_app__HS_Turkey__c,sustain_app__HS_UK_London__c,sustain_app__HS_UK_Other__c,sustain_app__HS_Vietnam__c,sustain_app__Hotel_Stay_Factor__c,sustain_app__Hotel_Stay__c,sustain_app__Maximum_Flight_Length_Medium_Haul__c,sustain_app__Maximum_Flight_Length_Short_Haul__c,sustain_app__Minimum_Flight_Length_Long_Haul__c,sustain_app__Personal_Car_DEFRA__c,sustain_app__Personal_Car_EPA__c,sustain_app__Personal_Car_kg_CO2e_per_Distance__c,sustain_app__Personal_Car_kg_CO2e_per_Mile__c,sustain_app__Shuttle_Diesel_Emission_Factor_gCH4_Mile__c,sustain_app__Shuttle_Diesel_Emission_Factor_gN2O_Mile__c,sustain_app__Taxi_Limo_Rate_Cost_per_Distance__c,sustain_app__Taxi_Limo_Rate_Cost_per_Mile__c,sustain_app__Taxi_Limo_kg_CO2e_per_Distance__c,sustain_app__Taxi_Limo_kg_CO2e_per_Mile__c,sustain_app__Taxi_Limousine_DEFRA__c,sustain_app__Taxi_Limousine_EPA__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__Train_DEFRA__c,sustain_app__Train_EPA__c,sustain_app__Train_Rate_Cost_per_Distance__c,sustain_app__Train_Rate_Cost_per_Mile__c,sustain_app__Train_kg_CO2e_per_Distance__c,sustain_app__Train_kg_CO2e_per_Mile__c,sustain_app__kgCO2_Pass_Km_Long_Haul__c,sustain_app__kgCO2_Pass_Km_Medium_Haul__c,sustain_app__kgCO2_Pass_Km_Short_Haul__c,sustain_app__kgCO2_Pass_Mile_Long_Haul__c,sustain_app__kgCO2_Pass_Mile_Medium_Haul__c,sustain_app__kgCO2_Pass_Mile_Short_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Long_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Medium_Haul__c,sustain_app__kgCO2e_Pass_Km_CH4_Short_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Long_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Medium_Haul__c,sustain_app__kgCO2e_Pass_Km_N2O_Short_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Long_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Medium_Haul__c,sustain_app__kgCO2e_Pass_Mile_CH4_Short_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Long_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Medium_Haul__c,sustain_app__kgCO2e_Pass_Mile_N2O_Short_Haul__c
a0B1h000003NMchEAG,0051h0000064LyPAAU,,Software publishers,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Publishing industries, except internet (includes software)",511200,Software publishers,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.211766411,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMciEAG,0051h0000064LyPAAU,,Motion picture and video industries,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Motion picture and sound recording industries,512100,Motion picture and video industries,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.961223611,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcjEAG,0051h0000064LyPAAU,,Sound recording industries,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Motion picture and sound recording industries,512200,Sound recording industries,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,1.779532918,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMckEAG,0051h0000064LyPAAU,,Radio and television broadcasting,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Broadcasting and telecommunications,515100,Radio and television broadcasting,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,1.734275459,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMclEAG,0051h0000064LyPAAU,,Cable and other subscription programming,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Broadcasting and telecommunications,515200,Cable and other subscription programming,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.089236023,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMajEAG,0051h0000064LyPAAU,,Ship building and repairing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Other transportation equipment,336611,Ship building and repairing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,6.575445153,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMakEAG,0051h0000064LyPAAU,,Boat building,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Other transportation equipment,336612,Boat building,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,14.73116291,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMalEAG,0051h0000064LyPAAU,,"Motorcycle, bicycle, and parts manufacturing",0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Other transportation equipment,336991,"Motorcycle, bicycle, and parts manufacturing",a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,3.213723836,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMamEAG,0051h0000064LyPAAU,,"Military armored vehicle, tank, and tank component manufacturing",0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Other transportation equipment,336992,"Military armored vehicle, tank, and tank component manufacturing",a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,33.83344265,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NManEAG,0051h0000064LyPAAU,,All other transportation equipment manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Other transportation equipment,336999,All other transportation equipment manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,5.728931981,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMaoEAG,0051h0000064LyPAAU,,Wood kitchen cabinet and countertop manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,337110,Wood kitchen cabinet and countertop manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,21.76967722,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMapEAG,0051h0000064LyPAAU,,Upholstered household furniture manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,337121,Upholstered household furniture manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,6.674947637,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMaqEAG,0051h0000064LyPAAU,,Nonupholstered wood household furniture manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,337122,Nonupholstered wood household furniture manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,21.21720184,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMarEAG,0051h0000064LyPAAU,,Other household nonupholstered furniture,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,33712A,Other household nonupholstered furniture,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,13.75504694,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMasEAG,0051h0000064LyPAAU,,Institutional furniture manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,337127,Institutional furniture manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,18.1231952,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMatEAG,0051h0000064LyPAAU,,Office furniture and custom architectural woodwork and millwork manufacturing,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,2021-03-29T19:38:41.000+0000,2021-03-29T19:38:41.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Furniture and related products,33721A,Office furniture and custom architectural woodwork and millwork manufacturing,a0A1h000006ZJvvEAG,,,,,,,,CapitalGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,15.87276799,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcmEAG,0051h0000064LyPAAU,,Wired telecommunications carriers,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Broadcasting and telecommunications,517110,Wired telecommunications carriers,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.941311318,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcnEAG,0051h0000064LyPAAU,,Wireless telecommunications carriers (except satellite),0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Broadcasting and telecommunications,517210,Wireless telecommunications carriers (except satellite),a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.836546387,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcoEAG,0051h0000064LyPAAU,,"Satellite, telecommunications resellers, and all other telecommunications",0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,Broadcasting and telecommunications,517A00,"Satellite, telecommunications resellers, and all other telecommunications",a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.563676599,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcpEAG,0051h0000064LyPAAU,,"Data processing, hosting, and related services",0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Data processing, internet publishing, and other information services",518200,"Data processing, hosting, and related services",a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.475815961,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcqEAG,0051h0000064LyPAAU,,"News syndicates, libraries, archives and all other information services",0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Data processing, internet publishing, and other information services",5191A0,"News syndicates, libraries, archives and all other information services",a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,2.449644557,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcrEAG,0051h0000064LyPAAU,,Internet publishing and broadcasting and Web search portals,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Data processing, internet publishing, and other information services",519130,Internet publishing and broadcasting and Web search portals,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.211940873,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcsEAG,0051h0000064LyPAAU,,Monetary authorities and depository credit intermediation,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Federal Reserve banks, credit intermediation, and related activities",52A000,Monetary authorities and depository credit intermediation,a0A1h000006ZJvvEAG,,,,,,,,Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,3.689722137,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMctEAG,0051h0000064LyPAAU,,Nondepository credit intermediation and related activities,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Federal Reserve banks, credit intermediation, and related activities",522A00,Nondepository credit intermediation and related activities,a0A1h000006ZJvvEAG,,,,,,,,Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,11.61195449,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcuEAG,0051h0000064LyPAAU,,Securities and commodity contracts intermediation and brokerage,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Securities, commodity contracts, and investments",523A00,Securities and commodity contracts intermediation and brokerage,a0A1h000006ZJvvEAG,,,,,,,,Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.592108606,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMcvEAG,0051h0000064LyPAAU,,Other financial investment activities,0121h000001lj5VAAQ,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:42.000+0000,,2021-03-29T19:38:43.000+0000,2021-03-29T19:38:43.000+0000,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Securities, commodity contracts, and investments",523900,Other financial investment activities,a0A1h000006ZJvvEAG,,,,,,,,Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,0.54653398,,,,0,,0,,,,,,,,,,,,,,,,,,
a0B1h000003NMYBEA4,0051h0000064LyPAAU,,Support activities for agriculture and forestry,0121h000001lj5VAAQ,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,0051h0000064LyPAAU,2021-03-29T19:38:40.000+0000,,,,,,,,2013,,USD,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Kilometers,,,"Forestry, fishing, and related activities",115000,Support activities for agriculture and forestry,a0A1h000006ZJvvEAG,,,,,,,,PurchasedGoodsServices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,15.07792253,,,,0,,0,,,,,,,,,,,,,,,,,,
